id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
21127,0,3/16/2011,Government Of Tanzania,0,North,36.55763103,-6.23339413,Kwa Mihinzo,0,Wami / Ruvu,,Dodoma,1,3,Kongwa,Sagara,0,TRUE,GeoData Consultants Ltd,VWC,Saga,FALSE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe multiple,communal standpipe,non functional
67822,2000,11/3/2013,Oxfam,1479,DWE,36.6901363,-3.34459861,Kwa James,0,Pangani,Lebusha,Arusha,2,2,Arusha Rural,Moivo,200,TRUE,GeoData Consultants Ltd,VWC,Nabaiye pipe line,TRUE,1999,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional
14135,0,2/21/2013,Adra,1604,Adra,35.51442025,-4.41280954,Salimu Bakari,0,Internal,Endasak,Manyara,21,2,Hanang,Endasak,215,TRUE,GeoData Consultants Ltd,VWC,Kijiji,TRUE,2005,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
10458,0,3/24/2013,Government Of Tanzania,1180,DWE,37.52655685,-3.3144532,Kwa Mathias Shayo,0,Pangani,Koniko B,Kilimanjaro,3,4,Moshi Rural,Marangu Mashariki,1,FALSE,GeoData Consultants Ltd,VWC,Una mkolowoni,TRUE,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other,non functional
32089,0,10/29/2012,Government Of Tanzania,0,DWE,0,-2.00E-08,Igunabarui,0,Lake Victoria,Mang'Ada,Shinyanga,17,1,Bariadi,Chinamili,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
8230,0,10/3/2013,Oikos E.Afrika,1849,Oikos E .Africa,36.77188524,-3.1465134,Kisimiri Juu Primary School,0,Internal,Luwai,Arusha,2,7,Meru,Ngarenanyuki,360,TRUE,GeoData Consultants Ltd,WUA,,FALSE,2008,gravity,gravity,gravity,wua,user-group,unknown,unknown,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,non functional
43433,500,10/2/2013,Danida,480,DANIDA,34.65294448,-11.10267439,Kwa Mzee Kamanga,0,Lake Nyasa,Mungi Juu,Ruvuma,10,3,Mbinga,Liuli,98,TRUE,GeoData Consultants Ltd,VWC,DANIDA,TRUE,1992,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional
62188,500,4/1/2011,World Bank,161,World,38.189668,-6.84613413,Kwa Swalaga,0,Wami / Ruvu,Kikondeni,Morogoro,5,2,Morogoro Rural,Kidugalo,160,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2002,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
19,50,2/23/2013,Amref,226,Amref,39.73442461,-10.56919171,Kwa Ally Likomba,0,Ruvuma / Southern Coast,Mwenge,Mtwara,99,1,Mtwara Rural,Njengwa,450,TRUE,GeoData Consultants Ltd,VWC,Nang'awanga water supply,TRUE,2012,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
26577,30,2/20/2013,Shawasa,917,SHAWASA,36.98516699,-3.56223676,Songambele,0,Pangani,Songambele,Manyara,21,4,Simanjiro,Mererani,200,TRUE,GeoData Consultants Ltd,Water authority,Mirerani pipe scheme,TRUE,2000,submersible,submersible,submersible,water authority,commercial,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
68887,0,4/8/2011,,0,,34.33972708,-8.61393801,Kwa Mzee Ini,0,Rufiji,Nyati,Mbeya,12,7,Mbarali,Rujewa,0,FALSE,GeoData Consultants Ltd,Water Board,,TRUE,0,swn 80,swn 80,handpump,water board,user-group,never pay,never pay,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional needs repair
9382,0,1/30/2013,Government Of Tanzania,1284,Government,30.03804351,-4.77413286,Kwa Nyicha,0,Lake Tanganyika,Sanze,Kigoma,16,2,Kasulu,Rusesa,1200,TRUE,GeoData Consultants Ltd,Water authority,Kanenge,TRUE,1976,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional
65238,0,2/11/2013,Government Of Tanzania,1549,Government,34.67761089,-5.04209532,Zahanati,0,Internal,Ufantamie,Singida,13,2,Singida Rural,Ihanja,1,,GeoData Consultants Ltd,,,TRUE,2010,mono,mono,motorpump,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional needs repair
17897,0,3/29/2011,Government Of Tanzania,0,Government,33.45691647,-8.56654494,Daima,0,Lake Rukwa,Mkombozi,Mbeya,12,1,Chunya,Mbugani,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
29744,0,3/14/2013,Government Of Tanzania,960,DWE,36.83183178,-3.52725556,Shule Ya Msingi,0,Pangani,Kibaoni,Arusha,2,2,Arusha Rural,Bwawani,300,TRUE,GeoData Consultants Ltd,VWC,Tanzania flowers pipe line,TRUE,1970,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
23987,0,7/17/2011,Un,0,UN,31.45298632,-2.13334776,Mbange,0,Lake Victoria,Miziro,Kagera,18,3,Muleba,Karambi,0,TRUE,GeoData Consultants Ltd,VWC,M,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
26655,0,4/12/2011,Danida,0,DANIDA,33.72743813,-8.95106078,Kwa Mwalukasa,0,Rufiji,Itete,Mbeya,12,2,Mbeya Rural,Ilungu,0,FALSE,GeoData Consultants Ltd,VWC,,FALSE,0,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,non functional
17978,0,3/14/2013,Awf,1200,DWE,36.94719085,-2.9594595,Kwa Nzoyoho,0,Internal,Orro,Arusha,2,6,Longido,Tingatinga,200,TRUE,GeoData Consultants Ltd,VWC,Tingatinga Ngerayani water,TRUE,2008,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
51558,0,3/25/2011,Commu,0,Commu,36.41670102,-6.22015672,Kwa Emanuel,0,Wami / Ruvu,,Dodoma,1,3,Kongwa,Kongwa Urban,0,TRUE,GeoData Consultants Ltd,VWC,Mlan,FALSE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
48007,0,3/1/2013,Government Of Tanzania,1177,Government,37.04899808,-5.84463878,Ngutu Naabo,0,Wami / Ruvu,Mtarudi,Manyara,21,5,Kiteto,Sunya,1,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2008,other,other,other,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,hand dtw,borehole,groundwater,other,other,non functional
25534,200,3/10/2011,Kkkt,1669,Commu,34.4015168,-9.61540484,none,0,Lake Nyasa,Ibonde,Iringa,11,3,Makete,Lupila,0,TRUE,GeoData Consultants Ltd,VWC,Ukange,FALSE,2008,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
13969,0,10/13/2012,Community,0,,33.35584599,-4.02026539,Shuleni,0,Internal,Uswahilini,Tabora,14,2,Igunga,Choma,0,TRUE,GeoData Consultants Ltd,Water authority,Community,FALSE,0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
39548,250,2/19/2013,Norad,1325,NORAD,30.20482368,-4.50371347,Kwa Ntazi,0,Lake Tanganyika,Tabirugu,Kigoma,16,2,Kasulu,Ruhita,210,TRUE,GeoData Consultants Ltd,Water authority,Kyonza,TRUE,1988,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,non functional
25143,300,3/31/2011,Dhv,260,DWE,36.95971049,-7.69740663,Mjimwema,0,Rufiji,Kidatu B,Morogoro,5,3,Kilombero,Kidatu,300,TRUE,GeoData Consultants Ltd,Company,Ikela Wa,TRUE,1995,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
25736,0,5/4/2013,Save The Rain Usa,1185,Save the rain,36.84681264,-3.36932707,Kilimani Primary School,0,Pangani,Leganga,Arusha,2,7,Meru,USA River,400,TRUE,GeoData Consultants Ltd,WUA,,FALSE,2012,gravity,gravity,gravity,wua,user-group,unknown,unknown,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
17516,0,1/21/2013,Kibara Foundation,1145,John gemuta co,33.46719471,-2.15195843,Hospitali,0,Lake Victoria,Hospitali,Mara,20,4,Bunda,Kibara,350,TRUE,GeoData Consultants Ltd,Parastatal,,FALSE,2004,other,other,other,parastatal,parastatal,unknown,unknown,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
66980,0,11/5/2012,Tlc,0,TLC,33.10638261,-4.8807539,Kasembo Masoud,0,Lake Tanganyika,Taifa Road,Tabora,14,3,Uyui,Isikizya,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
45444,0,3/12/2011,Rc Churc,256,RC Churc,36.65697271,-8.13354916,Kwamagwira,0,Rufiji,Mikoroshini,Morogoro,5,3,Kilombero,Lumemo,120,TRUE,GeoData Consultants Ltd,,,TRUE,2004,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
59310,0,7/18/2011,Government Of Tanzania,0,Government,0,-2.00E-08,Nesrsing College,0,Lake Victoria,Nyanza,Mwanza,19,6,Geita,Kalangalala,0,TRUE,GeoData Consultants Ltd,VWC,Kalangalala,TRUE,0,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
59102,7200,3/17/2013,Private Individual,1726,Dmdd,35.91834892,-3.17692667,Kwa Tiaini,0,Internal,Kituma,Arusha,24,30,Karatu,Mbulumbulu,100,TRUE,GeoData Consultants Ltd,VWC,Vyama vya watumia maji,TRUE,2002,gravity,gravity,gravity,vwc,user-group,pay annually,annually,coloured,colored,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
61883,500,3/14/2011,Plan Int,317,Plan Int,36.48669063,-8.0823985,Kwandimbo,0,Rufiji,Ndundu,Morogoro,5,3,Kilombero,Idete,500,TRUE,GeoData Consultants Ltd,,,TRUE,2008,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
93,0,2/26/2013,Danida,901,DWE,35.63182868,-10.26251276,Kwa Ereteriusi,0,Lake Nyasa,Mfalanyaki,Ruvuma,10,2,Songea Rural,Gumbiro,300,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1995,india mark ii,india mark ii,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,functional
15988,0,9/4/2011,Unicef,1689,DWE,34.58307637,-9.0613773,Kwa Rafael Mbembati,0,Rufiji,Msasa,Iringa,11,4,Njombe,Usuka,50,TRUE,GeoData Consultants Ltd,WUA,wanging'ombe water supply s,TRUE,1978,gravity,gravity,gravity,wua,user-group,pay when scheme fails,on failure,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,non functional
19304,50,3/4/2011,W.B,-45,Phase,39.18336934,-8.14122174,Mkali,0,Rufiji,Nyampakupwani,Pwani,60,53,Rufiji,Chumbi,1,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2006,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
44092,20,2/14/2013,Government Of Tanzania,513,District Council,36.88414665,-11.44710356,Kituo Cha Afya,0,Ruvuma / Southern Coast,Misufini,Ruvuma,10,1,Tunduru,Mchoteka,1,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1999,swn 80,swn 80,handpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
66242,0,3/24/2011,Lvia,0,LVIA,36.23490716,-6.17159079,Nghambe,0,Wami / Ruvu,Bwawani B,Dodoma,1,4,Chamwino,Manchali,0,TRUE,GeoData Consultants Ltd,VWC,Chal,TRUE,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
51611,50,2/13/2013,Kiuma,674,KIUMA,36.96195662,-11.3119134,Kwa Said Mohamed,0,Ruvuma / Southern Coast,Nyasa,Ruvuma,10,1,Tunduru,Marumba,1,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2011,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
53847,0,3/20/2011,World Bank,0,Rhobi,36.72938267,-6.08425531,Kwa Dimanyi,0,Wami / Ruvu,,Dodoma,1,3,Kongwa,Pandambili,0,TRUE,GeoData Consultants Ltd,VWC,Pand,FALSE,0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
67634,1500,2/12/2013,Government Of Tanzania,701,District council,37.54983568,-3.54812862,Kwa Adinani Mgala,0,Pangani,Majengo,Kilimanjaro,3,2,Mwanga,Kileo,400,TRUE,GeoData Consultants Ltd,WUA,Kifaru water Supply,TRUE,2009,submersible,submersible,submersible,wua,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
24757,0,3/16/2013,Government Of Tanzania,980,DWE,37.33476236,-3.30046366,Kwa Kalisti Msaki,0,Pangani,Kariwa Kaskazini,Kilimanjaro,3,4,Moshi Rural,Uru Kusini Mawela,100,TRUE,GeoData Consultants Ltd,Water Board,Huru mawela water project,TRUE,1972,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
37524,10,3/4/2013,Private Individual,1580,Dmdd,35.66085777,-3.3252079,Kwa Kwintini,0,Internal,Sabato,Arusha,24,30,Karatu,Qurus,250,TRUE,GeoData Consultants Ltd,VWC,Kaviwasu,TRUE,2002,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional
16341,0,10/21/2012,Wvt,1362,WVT,34.21765613,-2.97432722,Mtakuja,0,Lake Victoria,Mtakuja,Shinyanga,17,1,Bariadi,Mhunze,450,TRUE,GeoData Consultants Ltd,WUG,,FALSE,2008,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
39176,0,3/19/2011,Dhv,356,DWE,36.35436543,-8.81788385,Shuleni,0,Rufiji,Ifungira,Morogoro,5,4,Ulanga,Usangule,309,TRUE,GeoData Consultants Ltd,Water Board,Mtimbira,TRUE,1995,gravity,gravity,gravity,other,other,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
24836,0,2/3/2013,Songea District Council,995,DWE,35.33758379,-10.45739934,Kwa Mangwana,0,Lake Nyasa,Lulanga,Ruvuma,10,2,Songea Rural,Kilagano,0,TRUE,GeoData Consultants Ltd,VWC,Mradi wa maji wa kilagano,TRUE,1984,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
73470,0,4/8/2011,Government Of Tanzania,0,Government,33.42849515,-7.45825658,Bomba A,0,Lake Rukwa,Jangwani A,Mbeya,12,1,Chunya,Mafyeko,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,swn 80,swn 80,handpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
11533,0,10/26/2012,Government Of Tanzania,0,DWE,32.8186052,-4.27140543,Kigangama,0,Lake Tanganyika,Kigangama,Tabora,14,1,Nzega,Mogwa,0,FALSE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
74217,20,6/4/2013,Government Of Tanzania,1020,DWE,36.68729462,-3.58425942,Kwa Koluduni,0,Pangani,Ujamaa,Arusha,2,2,Arusha Rural,Oljoro,100,TRUE,GeoData Consultants Ltd,VWC,Olumulo pipe line,TRUE,2010,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
7007,500,2/22/2011,Danida,1694,Danid,34.50392432,-9.87356716,none,0,Lake Nyasa,Kiwanja,Iringa,11,5,Ludewa,Mawengi,95,TRUE,GeoData Consultants Ltd,VWC,Jongoj,TRUE,1992,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
4101,0,8/14/2011,Hifab,0,Hesawa,33.31855816,-2.6736728,Pulugumwa,0,Lake Victoria,Pulugumwa,Mwanza,19,4,Kwimba,Ngulla,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
17041,0,8/20/2011,Rudep,1455,DWE,32.04720198,-8.86304324,Bustani Ya Moshi Sinyangwe,0,Lake Rukwa,Chulasitu,Rukwa,15,2,Sumbawanga Rural,Legezamwendo,60,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1984,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,other,other,non functional
38725,500,4/16/2011,Roman Catholic,1804,ACRA,34.76969867,-9.12297853,Kilabuni,0,Rufiji,Kati,Iringa,11,4,Njombe,Mdandu,130,TRUE,GeoData Consultants Ltd,WUA,mtwango water supply scheme,TRUE,2009,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
39749,0,3/18/2013,0,28,0,39.15988725,-6.90254757,Kwa Chambuso,0,Wami / Ruvu,Mtaa Wa Mji Mpya,Dar es Salaam,7,2,Ilala,Kitunda,1,,GeoData Consultants Ltd,,,FALSE,2010,other,other,other,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,machine dbh,borehole,groundwater,other,other,non functional
62642,0,3/25/2013,Government Of Tanzania,1624,DWE,37.51103348,-3.26130463,Kwa Paulo Moshi,0,Pangani,Lyasongoro,Kilimanjaro,3,4,Moshi Rural,Marangu Mashariki,1,FALSE,GeoData Consultants Ltd,VWC,Marangu baraza,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other,non functional
49453,0,3/29/2013,World Vision,1576,World Vision,37.88913692,-4.26978864,Kwa Kimei,0,Pangani,Mheta,Kilimanjaro,3,3,Same,Chome,80,TRUE,GeoData Consultants Ltd,Water authority,Marieni Makanya water supply,TRUE,2003,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
63018,1200,3/7/2011,Rc Ch,1772,DWE,34.99999697,-8.46718958,none,0,Rufiji,M,Iringa,11,2,Mufindi,Nyololo,0,TRUE,GeoData Consultants Ltd,VWC,Nyo,TRUE,2000,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
65932,10,2/7/2013,Makonde Water Population,442,Makonde water population,39.30951061,-10.66709242,Shuleni,0,Ruvuma / Southern Coast,Kilimahewa,Mtwara,90,33,Newala,Maputi,150,FALSE,GeoData Consultants Ltd,VWC,Mkunya,FALSE,0,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,other,other,non functional
56863,2000,2/26/2013,Snv,729,DWE,36.04384037,-10.99183394,Kwa Rashidi,0,Ruvuma / Southern Coast,Msikitini,Ruvuma,10,5,Namtumbo,Ligera,360,TRUE,GeoData Consultants Ltd,WUG,,FALSE,1999,swn 80,swn 80,handpump,wug,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
23835,20,3/19/2011,World Bank,459,World,37.819264,-6.77130648,Kwa Mama Nyanga,0,Wami / Ruvu,Mbuyuni,Morogoro,5,2,Morogoro Rural,Mkambalani,250,TRUE,GeoData Consultants Ltd,VWC,Mkam,TRUE,2004,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
34870,50,2/5/2013,Fin Water,362,FIN WATER,38.11780585,-10.92589018,Namajani,0,Ruvuma / Southern Coast,Sautimoja,Mtwara,90,63,Nanyumbu,Lemasule,85,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay per bucket,per bucket,salty abandoned,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
39915,10,3/19/2013,Government/ Community,965,RWE/ Community,36.92693499,-3.46538763,Elisante,0,Pangani,Nazareti,Arusha,2,7,Meru,Maroroni,159,TRUE,GeoData Consultants Ltd,Water Board,Tuvaila gravity water supply,TRUE,1968,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional
9736,0,7/24/2011,Tasaf,1244,DWE,32.88066822,-2.01163745,Hospital,0,Lake Victoria,Miembeni,Mwanza,19,1,Ukerewe,Muriti,1000,TRUE,GeoData Consultants Ltd,,,TRUE,2011,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,other,other,functional
70019,0,7/25/2011,Danida,0,Central government,33.82500278,-9.44602467,Kwa Anyandile Kasyupa,0,Lake Nyasa,Kasama,Mbeya,12,3,Kyela,Ipande,0,TRUE,GeoData Consultants Ltd,VWC,Sinyanga  water supplied sc,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
20984,0,8/4/2011,Hesawa,0,HESAWA,33.09165496,-2.99658524,Manawa,0,Lake Victoria,Matale Ng'O,Mwanza,19,7,Missungwi,Misasi,0,FALSE,GeoData Consultants Ltd,VWC,,TRUE,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,dry,dry,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
20132,0,2/7/2013,Rwssp,0,DWE,32.65185323,-3.84954464,Kayala,0,Lake Victoria,Makungu,Shinyanga,17,3,Kahama,Mwendakulima,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,nira/tanira,nira/tanira,handpump,private operator,commercial,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
5963,0,2/23/2013,Netherlands,0,DWE,33.64477524,-2.8630691,Lugongo,0,Lake Victoria,Mwamigundui,Shinyanga,17,2,Maswa,Shishiyu,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
3740,6000,3/3/2011,Danida,1529,DANID,35.57900029,-7.86736004,none,0,Rufiji,Ilangi,Iringa,11,1,Iringa Rural,Kalenga,1,TRUE,GeoData Consultants Ltd,VWC,kaleng,TRUE,1985,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
26943,0,3/17/2011,Nethalan,486,DWE,37.23667961,-7.10013213,Kwa Mabiso,0,Wami / Ruvu,Doma B,Morogoro,5,6,Mvomero,Doma,130,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1980,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
43742,1000,2/17/2013,Tasaf,375,TASAF,37.32334128,-11.44864298,Napulu B,0,Ruvuma / Southern Coast,Napulu,Ruvuma,10,1,Tunduru,Mchesi,1,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2007,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
5784,0,8/6/2011,Go,743,DWE,30.62028881,-7.36693972,Kwa Mzee Bonee,0,Lake Tanganyika,Katambo,Rukwa,15,3,Nkasi,Kirando,1,FALSE,GeoData Consultants Ltd,VWC,,FALSE,1974,ksb,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,lake,river/lake,surface,communal standpipe,communal standpipe,non functional
42548,2400,3/19/2011,Danida,1463,DWE,34.85214846,-8.66717288,none,0,Rufiji,M,Iringa,11,2,Mufindi,Idunda,0,TRUE,GeoData Consultants Ltd,VWC,Nzi,TRUE,0,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
5121,0,3/18/2011,Ir,530,Ir,36.93386583,-7.13289579,Kwa Konga,0,Wami / Ruvu,Miogoni,Morogoro,5,1,Kilosa,Ulaya,200,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1982,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
